id,Price,Rating_avg,Acidity,Intensity,Sweetness,Tannin,vintage.year,price_category
160054269,8.25,3.3,3.0105672,4.540944,2.1702716,3.100677,2019.0,low
153002049,8.75,3.6,3.787366,3.6896164,1.782225,3.8667264,2017.0,low
129639770,8.95,3.4,2.8532815,4.4915833,1.2937064,3.7677221,2015.0,low
165281783,8.6,3.5,3.0368333,4.7479167,1.5005001,3.8932502,2019.0,low
163379698,8.9,3.7,3.9939435,3.7482643,1.635849,2.548396,2018.0,low
161291556,8.48,3.9,2.3877788,3.6412082,2.4718497,2.7055297,2019.0,low
157660992,8.9,3.4,3.8902938,3.9942017,1.3552941,3.718487,2018.0,low
158372920,8.9,3.5,3.0736365,3.8211274,1.6233454,3.2546911,2018.0,low
15253897,8.21,3.5,1.8350773,4.7359033,2.713735,2.4252496,2015.0,low
150633208,8.42,3.6,2.4919293,3.857235,1.7523882,2.5891411,2017.0,low
159491927,8.9,3.6,3.1187227,2.9569592,1.5885193,2.7765899,2018.0,low
155605188,8.9,3.9,2.4682868,4.3454995,2.4827976,2.9056926,2016.0,low
3281649,8.35,3.5,3.8573048,2.9456832,1.3566078,3.5644844,2011.0,low
152002099,8.95,3.7,2.9640665,3.805814,1.7932557,2.8133554,2017.0,low
166027725,8.19,3.8,4.3438134,3.694964,1.4411511,3.692374,2019.0,low
23176400,8.95,3.6,2.9275324,4.837922,2.046883,2.7487013,2013.0,low
161253896,8.49,3.7,3.683073,3.9435594,1.4711692,3.4222171,2019.0,low
1968630,8.5,3.6,3.7092514,3.8399832,1.618777,3.8610253,2012.0,low
152667460,9.0,4.0,1.633489,3.9469001,2.875374,2.0971963,2017.0,low
142265327,8.5,3.6,2.8977175,4.198138,1.3626125,3.5562162,2016.0,low
160076596,8.05,3.7,2.3058805,4.471494,2.7152638,2.85379,2019.0,low
144935164,8.2,3.6,2.5526416,3.4525108,2.2069376,2.7666764,2016.0,low
157384295,8.6,3.4,3.7538593,3.9157636,1.339657,3.521801,2018.0,low
163228818,9.0,3.7,3.9556532,3.4584315,1.6713694,2.1832564,2020.0,low
160182176,8.99,3.7,3.7968087,3.7038949,1.7143844,3.3329396,2019.0,low
168781411,8.9,3.7,3.8679636,3.269759,1.3940482,2.6859186,2021.0,low
156379189,8.95,3.7,2.247015,4.5737753,2.5881124,2.8826778,2018.0,low
159425639,8.19,3.6,3.848187,2.9723392,1.3950877,3.4995906,2019.0,low
166476858,9.0,3.8,4.3605714,2.2354286,1.4098572,2.1654286,2018.0,low
141919778,8.4,3.7,2.3904943,4.442712,2.4685435,2.9006033,2016.0,low
150421847,8.29,3.8,3.4330137,3.9003425,1.5759115,3.1367834,2017.0,low
6169984,8.8,3.3,3.1515687,3.8434508,1.6608236,3.2413335,2013.0,low
151625545,8.79,3.7,3.034203,4.01171,1.5942029,3.1513913,2015.0,low
16366093,8.2,3.4,3.0946016,3.8433704,1.6147707,2.9930952,2015.0,low
157192444,8.3,3.2,3.7386723,3.833086,1.3010546,3.2033203,2018.0,low
11267102,8.8,3.4,3.8100483,3.8434217,2.0209432,3.7473156,2014.0,low
151643961,8.8,3.5,3.0368333,4.7479167,1.5005001,3.8932502,2016.0,low
142551995,8.6,3.7,3.6917949,2.694359,1.2617948,2.6551282,2011.0,low
146701336,9.0,3.9,2.3012965,4.5366497,2.6881354,2.8241444,2016.0,low
158259386,8.99,3.7,2.7078571,3.4741306,1.9267392,2.856553,2018.0,low
153427100,8.99,3.7,3.6556814,3.153282,1.5297121,3.4525335,2017.0,low
156915231,8.99,3.7,3.6271677,2.9651635,1.8332026,3.028148,2018.0,low
164600747,8.89,3.9,1.8187447,4.013431,3.263668,2.239261,2019.0,low
161462865,8.95,3.8,2.7568758,3.8062718,2.2372937,2.9713473,2019.0,low
15468499,8.9,3.7,2.4347157,4.484205,2.3323317,2.9656289,2015.0,low
162255097,8.5,3.5,2.598141,3.72201,1.7004522,2.9355023,2018.0,low
163190384,8.52,3.6,3.192121,3.0391908,1.599238,2.9180903,2020.0,low
169875541,8.9,3.8,2.9815168,2.9872987,1.653033,2.4945023,2020.0,low
154612713,8.23,3.6,3.0487344,3.1412501,2.1443748,2.5982618,2017.0,low
19117360,8.14,3.7,3.063619,4.1856666,1.573381,2.962619,2015.0,low
128369968,8.27,3.8,3.0058696,4.8501444,1.5769565,4.0186234,2012.0,low
161191936,8.02,3.8,3.0099444,3.8918836,2.0358171,3.3904712,2019.0,low
154429024,8.08,3.7,3.5354688,3.7748437,1.1889062,3.451875,2016.0,low
151749861,8.9,3.7,3.086817,4.721403,1.7578425,3.5561118,2017.0,low
165868434,8.5,3.6,3.931969,3.8884454,2.3760102,3.218601,2019.0,low
149669645,8.74,4.0,3.0698342,4.4157515,2.019683,3.5547862,2015.0,low
152247126,8.79,3.9,2.8261666,3.9539616,1.6546667,3.0306284,2016.0,low
156828922,8.9,3.7,1.8645722,3.60559,3.065457,2.2973893,2018.0,low
156098332,8.5,3.5,3.6959517,3.8750513,1.5879071,3.4378264,2018.0,low
135242190,8.29,3.7,3.1200726,3.8203766,1.8007374,2.9964595,2016.0,low
163746641,8.0,3.8,3.4332263,3.6783957,2.0723886,2.8258646,2019.0,low
160184800,8.3,3.8,2.8908508,4.0585146,2.150969,2.840007,2019.0,low
156454033,8.95,3.8,1.9077446,3.9082065,3.1452987,2.2714946,2018.0,low
151850212,8.09,3.5,3.0247235,4.272432,2.1106064,3.1154163,2017.0,low
157799426,8.98,3.5,3.8010917,1.4517256,1.5816814,2.1317358,2018.0,low
159904236,8.5,3.3,3.6058745,3.5004482,1.4955157,3.438595,2019.0,low
166660261,8.49,4.1,2.0833127,4.555062,2.8678448,2.5866747,2020.0,low
161508995,8.8,3.5,3.2815576,3.6607163,1.7283801,3.0674767,2018.0,low
157276208,8.95,3.7,3.2297003,4.5202045,2.0472615,3.207575,2018.0,low
152437127,8.75,3.7,3.8255405,3.9541137,1.2955343,3.4589825,2016.0,low
158325054,8.5,3.8,3.7069578,3.8192081,1.4858867,3.3719442,2018.0,low
157126356,8.99,3.5,3.7384477,3.0230117,1.2884941,3.447035,2018.0,low
155533383,8.37,3.7,3.3050168,3.940918,1.719508,3.094049,2017.0,low
166014181,8.89,3.4,4.074878,3.655122,1.719756,3.658049,2020.0,low
151749770,8.5,3.5,2.4941952,3.558568,1.8771362,2.9031115,2017.0,low
156991139,8.503333333333334,3.8,2.9443252,2.8468711,1.5510123,3.2753067,2018.0,low
165244614,8.401666666666667,3.6,3.4228907,2.9235938,1.7636719,2.612793,2019.0,low
161334694,8.8,4.1,2.2934911,4.5749936,2.3670664,2.8701773,2019.0,low
164554994,8.5,3.5,2.6396475,3.273357,1.8271362,2.814202,2020.0,low
3180638,8.64,3.2,3.060315,4.6815743,1.7304367,3.5099223,2013.0,low
119281082,8.96,3.5,3.81127,3.0846984,2.0028572,2.6285396,2016.0,low
151185649,8.2,3.6,3.9916754,3.5186567,1.4786235,2.2033665,2017.0,low
163496359,8.6,3.6,3.1766787,4.67719,1.3274453,2.835146,2019.0,low
160129162,8.5,3.9,2.0680947,3.7923038,3.003653,2.3435974,2019.0,low
168612728,8.6,3.3,2.6793113,4.2955236,2.504634,2.7207315,2020.0,low
157423815,8.9,3.5,3.3785713,3.5869749,1.4935293,2.5777311,2017.0,low
105341968,8.16,3.9,2.953047,3.87097,2.0716195,2.9032912,2015.0,low
162226638,8.9,3.9,2.547612,4.203571,2.555304,2.798737,2019.0,low
165279151,8.9,3.6,3.4787986,3.436195,1.9413351,3.2792122,2020.0,low
150882417,8.99,3.8,2.4664102,3.795478,2.0776281,2.8167868,2017.0,low
142377148,8.91,3.5,3.1135669,2.9872909,1.547627,3.0584118,2016.0,low
161997421,8.9,3.9,2.0495875,4.752227,3.1128633,2.7371454,2019.0,low
162330318,8.5,3.6,4.3448277,3.5,1.0,3.8448277,2016.0,low
18403327,8.49,3.7,3.8370545,3.502732,1.497764,2.8627052,2015.0,low
158739343,8.5,3.7,3.5229526,4.0138845,1.641401,3.2269092,2018.0,low
3970229,8.99,3.8,3.0646925,3.981146,1.6477053,2.9160798,2014.0,low
2315712,8.98,3.5,3.1588354,4.7762065,1.5032431,3.316089,2012.0,low
145483359,8.78,3.5,2.9904008,4.6796465,1.6559434,3.3636322,2016.0,low
12434166,8.5,3.6,3.8376226,4.0401397,1.2110488,3.2586012,2013.0,low
170585916,8.8,3.7,3.2063768,3.9061844,2.1836119,3.3169093,2021.0,low
156158409,8.45,3.6,2.937826,3.8066666,1.1843479,3.2709422,2016.0,low
163762428,8.75,3.7,3.3064046,2.9812777,1.3078728,3.0021446,2019.0,low
162962206,8.4,3.7,1.952847,3.881874,2.8372102,2.2465236,2020.0,low
146812181,8.75,3.5,3.8786426,3.9911766,1.3354752,3.375475,2016.0,low
159884672,8.45,3.6,4.538994,1.3813367,1.3937128,1.7823267,2019.0,low
165978996,8.45,3.8,3.54437,3.989707,1.6801758,3.267214,2019.0,low
161885274,8.4,3.8,2.3341417,4.2020144,2.3748507,2.7713804,2018.0,low
160027490,8.8,3.8,3.6864595,3.8002203,1.5457084,3.45655,2018.0,low
157578489,8.25,3.9,2.967064,3.8403819,1.9205399,2.9546804,2018.0,low
153036794,8.99,3.7,2.949587,3.8890538,2.170903,2.9983335,2017.0,low
163035044,8.5,3.7,2.364104,4.6989713,2.492736,3.028196,2019.0,low
159836554,8.5,3.9,2.6720643,3.5832422,1.9480162,2.7741935,2018.0,low
162123321,8.95,3.7,4.19515,3.4695797,1.342797,3.6512005,2018.0,low
152970846,8.8,3.4,4.0,3.0,1.0,3.5,2017.0,low
159116790,8.5,3.6,4.0312834,3.3539927,1.6157397,3.3411584,2018.0,low
158853391,8.5,3.5,3.6989381,3.29719,1.6825061,2.2730358,2018.0,low
4437081,9.0,3.3,3.1218119,4.2199774,1.6627064,3.4151835,2010.0,low
160218470,8.9,3.8,3.1671786,4.362821,1.851035,2.9814491,2019.0,low
164475016,8.83,3.5,3.1074905,4.103677,1.854557,3.3312607,2020.0,low
159623645,8.95,3.7,3.0767002,3.8582652,1.9737253,3.0839741,2019.0,low
154362942,8.9,3.6,4.14526,4.0786853,1.2527218,4.1274614,2016.0,low
142645191,8.95,3.6,3.8618972,3.0895123,1.6915218,3.4689326,2016.0,low
160203577,8.3,3.7,4.270542,1.4422406,1.520566,2.489316,2018.0,low
151854762,8.95,3.5,3.5866897,3.533894,1.8278536,3.6403925,2017.0,low
171376170,8.2,3.7,3.2082148,3.2180583,2.177805,2.815395,2021.0,low
160692521,8.81,3.8,3.1487882,3.682879,2.152394,3.257333,2017.0,low
158524412,8.9,3.7,3.448032,3.1116128,2.2010322,2.5991611,2018.0,low
156485210,8.95,3.8,2.3347657,3.860964,2.4620109,2.8106153,2018.0,low
140712986,8.96,3.7,2.3191566,4.3546944,2.354029,2.9541843,2015.0,low
147733572,8.2,3.7,3.2144647,3.9242198,1.8956698,2.907676,2016.0,low
156665308,8.5,3.6,3.3975444,3.540427,1.60121,4.1729894,2018.0,low
159692425,8.5,3.9,3.6708806,3.7889488,1.6292012,3.7214346,2018.0,low
162225904,8.95,3.7,3.4503238,4.098331,1.4037195,3.4643164,2018.0,low
160089787,8.95,4.0,3.7265499,3.8024983,1.6061739,3.4061491,2019.0,low
13475655,8.31,3.7,3.6196294,3.7068312,1.4088066,3.4458437,2011.0,low
160190203,8.35,3.7,3.2373726,2.767255,1.6625489,3.0081568,2018.0,low
158259804,8.25,3.7,3.7721522,2.7780082,1.5283855,3.0976303,2018.0,low
159929853,8.25,3.5,2.9714007,4.087617,1.9371177,3.1680887,2019.0,low
162901561,8.64,3.5,2.9770389,3.8455336,1.9284732,2.7025654,2020.0,low
162299052,8.5,3.7,3.8006632,3.9557495,1.6172256,3.547749,2019.0,low
3069679,8.75,3.6,2.8225017,3.7588773,2.1033363,2.6914628,2013.0,low
117367474,8.45,3.6,2.5100906,4.417391,2.3083274,3.0943606,2016.0,low
161324458,8.49,3.5,3.8755083,3.0744345,1.3958226,3.5306296,2018.0,low
157615219,8.875,3.4,3.193597,4.0215745,1.5712342,3.3001597,2018.0,low
160138825,8.9,3.6,3.5101388,2.7932985,1.3620508,2.8113232,2019.0,low
155095125,8.85,3.7,3.178312,3.1504576,1.7527232,3.0863917,2017.0,low
156985163,8.75,3.6,2.5160902,4.3282895,2.2360616,3.0122068,2018.0,low
2613451,8.2,3.7,2.618987,4.289319,2.388272,2.9368808,2001.0,low
162783653,8.6,3.5,3.3386881,3.0385895,1.9217631,2.4576023,2019.0,low
159573064,8.7,3.7,3.3361187,3.8351,1.5242501,3.1089377,2019.0,low
168003191,8.9,3.5,3.399143,2.9242096,1.4751428,3.306076,2020.0,low
14923791,8.877777777777778,3.7,3.9974623,2.7742345,1.4417034,3.1610346,2014.0,low
170240063,8.606666666666667,3.6,2.732187,3.5339954,2.338156,2.6994917,2021.0,low
15356389,8.9,3.5,1.8622309,4.7807927,2.4776857,2.546381,2015.0,low
167801743,8.9,3.5,2.6357646,2.832494,1.7692469,2.3688471,2020.0,low
168058704,9.0,3.4,2.6055477,3.0110958,1.6939726,2.6533563,2020.0,low
165230307,8.4,3.6,3.486721,3.4510167,1.5003934,2.6683605,2019.0,low
163996414,8.6,4.0,3.9118557,2.8288662,1.301031,3.8530927,2018.0,low
165113921,9.0,4.0,3.038266,3.584527,2.2422523,3.0258334,2019.0,low
150412766,8.8,3.7,2.8246102,4.16935,2.1587348,2.898972,2017.0,low
168100589,8.9,3.8,3.8643398,3.2332075,1.9653583,3.4845662,2020.0,low
162934906,8.4,3.6,2.7187586,3.639017,1.707362,2.8065863,2019.0,low
160982614,8.5,3.6,3.8678293,1.8468713,1.4661677,2.1898205,2018.0,low
163581329,8.95,3.7,3.8523107,3.1199324,1.2387184,3.7105734,2019.0,low
161636541,8.2,3.7,3.5229526,4.0138845,1.641401,3.2269092,2019.0,low
143417021,9.0,3.8,2.9292371,3.9203813,2.074534,3.0252118,2016.0,low
167317328,8.95,3.9,1.8704605,3.5381577,2.8432236,2.0665133,2020.0,low
167226913,8.7,3.6,3.1042788,3.0891972,1.7265316,3.0140295,2021.0,low
164640813,8.9,3.7,3.0718985,4.1231904,1.7116573,2.6416337,2020.0,low
164586156,8.4,3.8,3.8574865,3.9116008,1.4206216,3.4026854,2019.0,low
161308766,8.5,3.4,3.7102902,3.864984,1.6447742,3.6637259,2017.0,low
145329144,8.79,3.9,3.0464506,4.3720984,1.6096241,3.3546124,2016.0,low
160421631,8.5,3.6,4.0839252,2.0470684,1.5442835,2.282557,2018.0,low
163334151,8.9,3.7,3.0721955,3.0150254,1.5201132,2.8536215,2020.0,low
168180603,8.3,3.5,3.790796,3.5244775,1.9011692,2.5667913,2020.0,low
159793414,8.9,3.8,3.4171727,4.2019277,1.7484932,3.2176251,2019.0,low
104153414,8.75,3.8,3.6214597,3.7669547,1.6822574,3.3069139,2016.0,low
167770315,8.95,4.0,3.7559695,2.9877381,1.6448647,2.8835793,2021.0,low
150278674,8.1,4.1,1.7965786,3.9707966,3.067635,2.2403064,2017.0,low
145741644,8.97,3.6,4.892663,1.1208075,1.3424226,1.7731271,2016.0,low
156204536,8.5,3.8,3.7305691,3.8826098,1.6994686,3.3789153,2018.0,low
161562951,8.19,3.7,3.4161003,3.878059,1.6729176,3.0124116,2019.0,low
166738417,9.0,3.6,3.3202815,3.7522254,1.7230422,3.4499435,2020.0,low
161589843,8.5,3.6,2.4463298,4.425332,2.127596,3.0354218,2019.0,low
159877234,8.5,3.7,2.990866,3.0949533,1.5919346,2.833705,2018.0,low
168720946,8.4,3.7,2.0903888,3.947611,2.3996668,2.5304446,2020.0,low
156132737,8.5,3.1,3.8908854,3.904401,1.3758203,3.5314846,2018.0,low
156552694,8.9,3.7,3.0840871,3.7894814,1.4759648,3.118278,2018.0,low
164450772,8.95,3.3,1.864021,3.502483,2.8009791,2.358042,2020.0,low
169282716,8.95,3.3,3.6112032,3.591826,1.5724928,3.7589712,2021.0,low
160981942,8.5,3.5,3.8557699,3.9023862,1.2878282,3.7446713,2018.0,low
165800774,8.95,3.9,3.1173487,3.5874407,2.5401764,3.3107672,2019.0,low
147237076,8.49,3.7,3.2750568,4.093799,1.8640504,3.3840377,2016.0,low
160206341,8.95,3.8,2.8490596,4.145043,1.9433299,3.3151362,2019.0,low
165053512,8.19,3.8,2.990423,2.910896,2.7486184,2.829446,2020.0,low
168272637,9.0,3.7,3.4727807,3.8209639,1.5151848,3.2733023,2021.0,low
163380004,8.5,3.4,4.727094,1.199725,1.4700193,1.7849519,2020.0,low
164924706,8.95,3.6,3.8063464,3.3811193,1.3961985,2.7923338,2019.0,low
163028547,8.9,3.9,2.2451398,3.8762708,2.2158647,2.66202,2020.0,low
162420822,8.79,3.3,3.0362163,3.3835154,1.8167535,2.6725469,2019.0,low
168400097,8.02,3.8,2.8991385,4.4299526,1.7968378,3.5178785,2020.0,low
168379018,8.92,3.8,2.4077876,4.413164,2.458562,2.841294,2020.0,low
168409931,8.5,3.3,2.1109092,3.1066666,1.6581819,2.6541414,2020.0,low
160416936,8.83,3.7,1.8881546,3.8559253,3.0382845,2.1256773,2019.0,low
163007860,8.4,3.5,2.955693,4.6820264,1.5114043,2.8775117,2020.0,low
167822702,8.95,3.6,3.246335,3.7330132,1.6039622,3.0131447,2020.0,low
159418301,8.9,3.6,2.5919032,4.57049,2.2671785,3.19399,2019.0,low
160030490,8.9,4.0,1.7957518,4.014453,3.0832891,2.1854677,2019.0,low
164132523,8.65,3.6,3.070903,3.261377,1.679699,2.9534144,2019.0,low
14335854,8.1,3.7,2.970406,4.086182,1.8331884,3.3575509,2015.0,low
161760012,8.95,3.6,3.562146,2.8365283,1.8808239,2.552105,2019.0,low
167823229,8.99,3.6,3.790079,3.8399076,1.5059538,3.5244358,2021.0,low
152504128,8.45,3.7,2.5405402,4.305581,2.272741,2.873602,2017.0,low
167598146,8.25,3.8,2.3425949,4.4068933,2.5836859,3.0171156,2020.0,low
151991903,8.7,3.8,4.332989,4.3985615,1.4641347,4.6829443,2017.0,low
167382395,8.2,3.8,3.0541284,3.0099127,1.6635295,2.64488,2019.0,low
162966445,8.5,4.0,2.3544872,4.3164825,2.6900253,2.819005,2020.0,low
152119119,8.55,3.4,3.8039804,3.697336,1.4670724,3.6507893,2017.0,low
161637664,8.833333333333334,3.5,3.8639648,3.8081048,1.3704032,3.5274832,2019.0,low
167445838,8.95,3.6,3.467667,3.6708825,1.5183909,3.0502682,2021.0,low
164683082,8.9,3.8,3.7315948,3.9229107,1.6460717,3.425204,2020.0,low
164431998,8.5,3.1,3.872935,1.1253234,1.1747264,1.69,2019.0,low
167298480,8.29,3.4,2.1771576,3.8227892,1.9796841,2.5132105,2019.0,low
165483694,8.19,4.1,3.340588,4.0542645,1.9858333,3.5230393,2020.0,low
15156133,8.1,3.7,3.807499,3.9124002,1.543576,3.5462275,2015.0,low
163163459,8.3,3.7,1.8998293,3.876914,2.8193517,2.1817312,2020.0,low
158964385,8.55,3.6,2.7379231,3.712013,1.9470289,3.1218212,2018.0,low
160553804,8.5,3.7,3.781452,3.000864,1.4010845,3.4115074,2017.0,low
39426443,8.8,3.6,3.3218257,3.5247302,2.3277593,2.842448,2014.0,low
156796602,8.4,3.7,2.4085906,4.291241,2.0093625,3.186577,2017.0,low
144593090,8.9,3.7,3.5609283,3.707845,1.3240385,3.506054,2016.0,low
163169813,8.9,3.7,2.85325,4.773911,3.29756,2.977288,2020.0,low
156094345,8.99,3.7,3.0667887,3.9036992,1.7881765,3.1897926,2018.0,low
11532402,8.35,3.5,3.0033371,3.924043,2.0944886,3.0631807,2014.0,low
151567298,8.95,3.6,3.7259412,3.9315934,1.5551116,3.3788123,2017.0,low
159321595,8.95,3.7,3.6647515,3.8067343,1.8947917,3.461904,2019.0,low
162364751,8.95,3.7,3.160138,4.3035793,1.7415897,3.296413,2019.0,low
151085095,8.95,3.7,3.5507522,3.927901,1.5481188,3.9327128,2017.0,low
165220930,8.89,3.6,3.790079,3.8399076,1.5059538,3.5244358,2020.0,low
152655232,9.0,3.6,3.6697288,3.688171,1.805542,3.503767,2016.0,low
152649797,8.5,3.6,3.0816894,2.6770847,1.8852862,2.931008,2016.0,low
152041394,8.4,3.6,3.6926637,3.802578,1.543669,3.7609346,2017.0,low
154565876,8.6,3.3,3.148581,3.2456353,1.4938918,3.314979,2017.0,low
163115197,8.3,3.6,2.6935296,3.553038,2.0144556,2.8181806,2020.0,low
163098270,8.5,3.8,2.3945553,4.751933,2.3663676,2.894967,2020.0,low
167262155,8.9,3.9,2.4883869,4.2509537,2.6664526,2.9559257,2021.0,low
160211061,8.9,3.6,2.6153216,4.326807,1.7814856,3.4492905,2019.0,low
163767108,8.45,3.6,3.5011897,3.3255837,1.6746911,3.088215,2020.0,low
159392585,8.9,3.7,3.559207,2.9875817,1.829097,2.5870113,2019.0,low
159529221,8.6,3.5,3.874996,4.466751,1.6097465,3.9899564,2019.0,low
156180528,8.3,3.7,3.807499,3.9124002,1.543576,3.5462275,2018.0,low
165276411,8.6,3.6,3.4694843,3.85723,1.5403221,3.261047,2019.0,low
164094925,8.9,3.7,3.5547757,4.038799,1.6138061,3.1570768,2020.0,low
161625567,8.9,3.8,2.559886,3.7725065,1.8835154,3.0469165,2019.0,low
26832530,8.98,3.7,2.618987,4.289319,2.388272,2.9368808,2015.0,low
167101605,8.4,3.7,1.9434239,3.9195397,2.7493098,2.2654312,2021.0,low
168004170,8.79,4.0,2.9909613,3.246033,2.2788036,2.732355,2021.0,low
161912251,8.5,3.8,2.9758284,3.6855607,2.0171483,2.6309884,2018.0,low
156290711,8.95,3.6,3.6239202,3.6635792,1.7137493,3.544564,2018.0,low
171073892,8.8,3.8,3.8296225,4.0419807,1.49272,3.6966195,2021.0,low
159336093,8.95,3.9,2.9985793,4.8810854,1.9854397,3.025793,2019.0,low
162875348,8.3,3.7,3.807499,3.9124002,1.543576,3.5462275,2020.0,low
160040377,8.9,3.6,3.9194126,3.9096162,1.4050292,3.4445057,2019.0,low
1194272,8.2,3.7,3.273639,2.9760306,1.3208942,2.9040637,2009.0,low
160614889,8.9,3.4,3.082249,3.8544977,1.4556458,3.2079425,2018.0,low
22997743,8.75,3.5,2.3050103,3.517444,1.8720449,2.8451738,2015.0,low
161501340,8.9,3.2,3.9731355,3.7943046,1.1938219,3.3995175,2019.0,low
152817256,8.9,3.6,3.772923,3.758077,1.3376923,3.5763845,2016.0,low
3294552,8.95,3.5,3.2682357,3.064992,1.7159762,3.0234094,2012.0,low
162831963,8.95,3.9,3.1653082,3.087173,1.5934738,2.7213836,2018.0,low
160840720,8.1,3.9,4.4087667,3.3473172,1.5622222,3.748564,2018.0,low
4266063,8.5,3.7,2.6633136,3.7274983,2.0000823,2.3109295,2014.0,low
163186620,8.9,3.6,3.7755423,3.8164926,1.7740695,3.5453966,2019.0,low
148399887,8.97,3.6,3.7991338,3.7115476,1.5166843,3.5798674,2016.0,low
167076607,8.9,3.8,2.601783,4.0082517,1.7741607,3.0667856,2020.0,low
160782960,8.48,3.6,2.0,3.732381,1.5,3.1,2018.0,low
154508762,8.9,3.7,3.234669,3.8457286,1.772947,2.9461257,2015.0,low
156221178,8.95,3.7,3.9580514,3.3461914,1.4023914,2.3689106,2018.0,low
165117932,8.95,3.6,3.2012436,3.2752717,1.2749655,3.0090523,2019.0,low
158231491,8.09,3.3,4.204984,1.2850156,1.7665313,2.0587654,2018.0,low
10010189,8.51,3.6,3.7950153,3.8939397,1.3842801,3.6239216,2013.0,low
138380239,8.75,3.6,3.083443,3.9920213,1.4532773,2.9941888,2016.0,low
145503758,8.7,3.4,3.8780801,3.795215,1.234341,3.6877222,2015.0,low
157792016,8.95,3.5,3.8823316,3.6153815,1.3384454,3.5757997,2018.0,low
163699734,8.9,3.5,4.423901,3.724772,1.7208714,3.913361,2020.0,low
157835885,8.9,3.3,3.184517,4.2514915,1.772628,3.0698721,2018.0,low
165611841,8.95,3.8,3.2170253,3.3114874,1.5431012,2.6657913,2019.0,low
153126332,8.2,3.4,4.316,1.2084545,1.649,2.4602728,2016.0,low
156449688,8.9,3.6,1.7452772,3.8158042,2.3453605,2.0996768,2018.0,low
163563593,8.9,3.2,3.4887764,2.6408858,1.3709705,2.872532,2019.0,low
162571568,8.2,3.3,4.5,1.1348485,1.2166667,2.1507576,2018.0,low
150582145,8.2,4.0,2.2957637,4.343727,2.395709,2.685133,2014.0,low
161683242,8.95,3.5,1.6568067,3.892773,2.7211766,2.2645376,2018.0,low
166524382,8.95,4.1,2.1867347,4.4416327,2.5608842,2.7393196,2020.0,low
153215513,8.5,3.8,4.1201468,1.2664468,1.9803296,2.044359,2016.0,low
147887482,8.5,3.3,4.2990584,4.2876472,1.2368236,4.303059,2015.0,low
158849807,8.5,3.0,4.4945903,1.0,1.9373771,2.1942625,2017.0,low
21784007,8.5,3.6,3.4867167,3.4004512,1.8031832,3.25396,2014.0,low
155067133,9.0,3.3,3.947799,4.046651,1.5007176,3.7981815,2017.0,low
162011285,9.0,3.7,3.545033,3.5317883,2.207947,3.5834436,2017.0,low
165515667,8.9,3.6,3.7320864,3.6082015,1.4114388,3.4561152,2019.0,low
158296328,8.99,3.7,3.1093726,3.9232552,2.73898,3.2611763,2018.0,low
10674705,8.91,3.6,3.8562286,3.7499514,2.0218492,3.5481262,2014.0,low
18350288,8.96,3.7,3.0982883,3.779162,1.939002,3.005713,2014.0,low
4417021,8.99,3.8,3.5458539,2.83,1.0,3.032439,2011.0,low
156099741,8.95,3.9,2.1305168,4.693188,2.8265805,2.7820802,2018.0,low
164550087,8.5,3.7,2.4914618,4.3010716,2.866643,2.772175,2020.0,low
146288967,8.55,3.6,3.4144263,3.6149182,1.722623,3.1352458,2015.0,low
151862259,8.59,3.6,2.593747,3.6268063,1.9595209,2.8389935,2016.0,low
168698893,8.9,3.4,2.9784274,3.396149,1.9746153,2.9831305,2021.0,low
151470475,8.2,3.6,2.576612,4.446449,2.5154288,2.6881225,2017.0,low
159827965,8.2,3.6,2.6772573,4.1996818,2.2962518,3.0905356,2018.0,low
163617003,8.9,4.2,4.0,4.0,1.0,4.0,2019.0,low
156254294,8.9,3.5,3.5722032,3.692779,1.5940912,3.4490137,2018.0,low
152459317,8.5,3.4,4.0085573,4.012981,1.6818268,3.512404,2016.0,low
165096180,8.9,3.6,3.9755945,3.2872028,1.4226574,2.0,2019.0,low
162087344,8.99,3.4,3.86627,2.8841271,1.5890477,3.3269048,2019.0,low
164425735,8.01,3.9,3.7100427,2.5950644,1.3282404,2.8038197,2019.0,low
160086744,8.6,3.7,3.0942628,3.8472054,1.7342482,3.0843544,2019.0,low
161301493,8.5,3.8,3.4409163,2.8264937,1.1300796,2.5252192,2018.0,low
141560571,9.0,3.7,2.6538315,3.700229,1.878561,3.3045282,2014.0,low
163053744,8.2,3.2,2.829198,3.2325346,2.065754,2.8523903,2020.0,low
168316778,8.65,3.7,3.664398,4.083979,1.2857069,3.6911519,2020.0,low
2945076,8.8,3.8,2.7866607,4.5985594,2.206441,3.3529,2013.0,low
161131092,8.9,4.1,2.3790736,4.3739157,2.5208,2.9038527,2018.0,low
143422928,8.49,3.6,3.097223,4.5338063,1.995966,2.80674,2015.0,low
155621122,8.99,3.5,2.8373077,3.726474,2.0341663,2.8550642,2017.0,low
156204655,8.2,3.7,1.9173298,3.8533244,3.0821204,2.155576,2018.0,low
151803079,8.5,3.6,2.7538288,4.6206856,2.7783144,3.243057,2016.0,low
151024977,8.5,3.6,3.5013514,3.9044325,1.5406215,3.4347026,2017.0,low
163930715,8.9,3.8,2.349007,4.7298384,2.331663,2.9896305,2018.0,low
15376059,8.8,3.8,2.6212902,3.7064326,1.881518,2.8135104,2012.0,low
